TRT,REP,ENV,DTH,GFD,PHT,TNS,TGW,KA,KW,KL,KC,KLW,KPS,GWS
152,1,GH22,43,40,72,14.5,42.28095238,15.77800232,3.52535785,6.081518436,1.276524399,1.733567638,42,1.7725
152,2,GH22,40,40,72,16,43.25,16.5105579,3.672527102,6.117391328,1.258402244,1.673965178,40,1.73
152,3,GH22,40,49,72,15.75,50.90909091,18.66979197,3.854740718,6.564173266,1.270483515,1.709888245,41.25,2.1
152,1,FL22,33,22,,,,,,,,,,
152,2,FL22,34,22,,,,,,,,,,
152,1,GH23,40,42,77,16.25,47.06666667,18.00216818,3.623150496,6.769459794,1.339312507,1.872660359,37.5,1.765
152,2,GH23,36,35,76,14.25,44.28571429,17.33165666,3.5037413,6.668796132,1.373412431,1.939038877,36.75,1.6275
152,1,FL23,36,31,75.66666667,11.25,33.82198953,14.56281923,3.245565748,6.15,1.366577044,1.974080755,47.75,1.615
152,2,FL23,35,32,68,11,32.05128205,15.38542645,3.170660759,6.343663371,1.378833305,1.991900735,39,1.25
153,1,GH22,41,44,71,15.5,49.29577465,17.06016573,3.779936666,6.015818611,1.23387025,1.596153951,35.5,1.75
153,2,GH22,40,44,66,16.25,46.08391608,16.82469584,3.710430224,6.091381857,1.247703923,1.648260836,35.75,1.6475
153,3,GH22,43,50,70,16.5,48.30645161,16.92029858,3.738816254,6.075799094,1.244816152,1.627927926,31,1.4975
153,1,FL22,35,28,,,,,,,,,,
153,2,FL22,35,,,,,,,,,,,
153,1,GH23,36,39,96,17.75,46.89873418,17.50099224,3.665147452,6.309557365,1.278083941,1.727424329,39.5,1.8525
153,2,GH23,38,35,103,15.5,42.95597484,16.82737494,3.524436042,6.425113471,1.310309482,1.830274845,39.75,1.7075
153,1,FL23,34,34,72.33333333,12.875,38.252149,15.67424585,3.409472348,6.30,1.325033946,1.848583385,43.625,1.66875
153,2,FL23,37,38,69.33333333,11.625,36.00529101,15.99470061,3.34493301,6.263458879,1.345418782,1.899458654,47.25,1.70125
154,1,GH22,47,39,81,18,40.98039216,15.78978649,3.559603968,6.008551374,1.273967649,1.698171301,38.25,1.5675
154,2,GH22,46,31,83,17.25,38.33333333,15.25183143,3.470211932,5.989163461,1.285275652,1.73560715,37.5,1.4375
154,3,GH22,50,45,66,16.5,41.98412698,16.6116098,3.527044224,6.36870947,1.30056251,1.812634064,31.5,1.3225
154,1,FL22,43,23,,,,,,,,,,
154,2,FL22,42,29,,,,,,,,,,
154,1,GH23,43,27,75,16,40.96385542,16.16153629,3.455955516,6.287242042,1.337683352,1.848484632,41.5,1.7
154,2,GH23,41,34,70,13.5,33.58823529,15.64582537,3.231661501,6.662647273,1.425015757,2.082666953,42.5,1.4275
154,1,FL23,42,37,91,15.375,35.46783626,15.33446511,3.358646001,6.28,1.351782436,1.854908428,42.75,1.51625
154,2,FL23,42,36,92.33333333,15.5,33.66108787,15.26771766,3.330334195,6.184433871,1.370275775,1.909892726,59.75,2.01125
155,1,GH22,47,43,79,16.5,49.77941176,17.75139887,3.84481497,6.144812059,1.237921381,1.604798143,34,1.6925
155,2,GH22,44,41,76,17,46.84931507,16.84069842,3.800389963,5.955006451,1.23644381,1.574543272,36.5,1.71
155,3,GH22,46,49,93,17.75,56.47887324,19.51890513,4.0061456,6.563075684,1.253346024,1.644377616,35.5,2.005
155,1,FL22,38,27,,,,,,,,,,
155,2,FL22,39,22,,,,,,,,,,
155,1,GH23,42,42,92,14.75,46.09271523,17.64450199,3.657521999,6.45424309,1.315962102,1.830160406,37.75,1.74
155,2,GH23,41,34,87,15.75,50.54054054,18.05444509,3.601848945,6.754590835,1.335953242,1.88851135,46.25,2.3375
155,1,FL23,37,38,79,12.625,37.34006734,15.42326498,3.355915043,6.24,1.331578824,1.883877674,37.125,1.38625
155,2,FL23,38,35,76.33333333,11.75,37.93814433,15.70564165,3.30262252,6.287851663,1.328034797,1.899231799,36.375,1.38
156,1,GH22,44,40,87,21,50.12345679,18.7050893,3.698481143,6.814969195,1.319230877,1.850396399,40.5,2.03
156,2,GH22,44,33,88,22,44.25806452,16.9524574,3.634438875,6.370560959,1.290646548,1.76144174,38.75,1.715
156,3,GH22,46,48,87,19.75,41.3592233,16.40549164,3.431129562,6.503817873,1.342396396,1.903165225,25.75,1.065
156,1,FL22,42,26,,,,,,,,,,
156,2,FL22,42,28,,,,,,,,,,
156,1,GH23,42,31,87,15.5,46.80272109,17.84694807,3.60450589,6.733315585,1.343875655,1.882244297,36.75,1.72
156,2,GH23,45,39,86,16,38.25503356,14.90746994,3.504571681,5.749959027,1.25471169,1.650983425,37.25,1.425
156,1,FL23,39,33,92,16,33.29113924,16.68719431,3.248348592,6.80,1.432833098,2.033518549,59.25,1.9725
156,2,FL23,41,33,89.33333333,15.5,39.23913043,15.20316301,3.338280281,6.385888956,1.413134738,2.058578818,46,1.805
157,1,GH22,40,39,61,16.75,37.17741935,14.62658259,3.322197344,6.009304965,1.316949737,1.817044504,31,1.1525
157,2,GH22,42,36,61,17.5,38.97260274,15.35844684,3.436655525,6.152484511,1.315265728,1.804467387,36.5,1.4225
157,3,GH22,43,50,77,16.75,48.34437086,17.75229568,3.662134901,6.539077509,1.296089885,1.791015154,37.75,1.825
157,1,FL22,36,22,,,,,,,,,,
157,2,FL22,35,22,,,,,,,,,,
157,1,GH23,36,38,73,17.25,46.46464646,17.16142304,3.696091627,6.165977223,1.262248685,1.67662747,49.5,2.3
157,2,GH23,37,36,81,16.25,39.08396947,15.89111706,3.398993731,6.304574893,1.326698371,1.86773741,32.75,1.28
157,1,FL23,36,32,61.33333333,15.75,31.05413105,13.2304755,3.037984643,6.11,1.407764176,2.073817514,43.875,1.3625
157,2,FL23,38,34,63.33333333,14.25,26.63636364,14.02707025,2.947418747,6.243833414,1.438248315,2.098387167,55,1.465
158,1,GH22,37,41,70,14,48.41772152,17.88704735,3.661359039,6.626201991,1.310455057,1.814917745,39.5,1.9125
158,2,GH22,41,40,65,16.75,46.77018634,17.55583346,3.630008244,6.57727301,1.306320772,1.821742676,40.25,1.8825
158,3,GH22,36,51,70,14.5,48.72180451,18.86797796,3.718040951,6.946004663,1.331288053,1.874388089,33.25,1.62
158,1,FL22,35,21,,,,,,,,,,
158,2,FL22,36,25,,,,,,,,,,
158,1,GH23,35,39,75,20.5,28.54651163,12.57806099,3.049948293,5.615592255,1.321845328,1.853272371,43,1.2275
158,2,GH23,35,38,73,20,39.92248062,15.81268803,3.370932777,6.40733452,1.40653291,1.963151556,32.25,1.2875
158,1,FL23,35,36,78.33333333,13.5,37.08092486,16.60423382,3.327058106,6.78,1.40321557,2.063061766,43.125,1.60375
158,2,FL23,35,34,76.33333333,12.5,37.08092486,16.63381154,3.319904197,6.781653036,1.418171173,2.070266544,43.25,1.60375
159,1,GH22,38,40,75,16.75,45.69105691,16.89450905,3.559846966,6.438094052,1.307348536,1.815358855,30.75,1.405
159,2,GH22,39,36,65,17.75,41.34328358,15.6761756,3.53004681,6.057055244,1.287858425,1.722571496,33.5,1.385
159,3,GH22,40,47,69,16.75,52.48275862,18.5659351,3.73631268,6.706895277,1.312076272,1.80115058,36.25,1.9025
159,1,FL22,36,30,,,,,,,,,,
159,2,FL22,36,25,,,,,,,,,,
159,1,GH23,36,37,90,19,38.36363636,15.24770923,3.401967201,6.075830119,1.308460463,1.796801589,41.25,1.5825
159,2,GH23,38,36,95,16.5,50.71895425,18.00912823,3.765356023,6.344492998,1.263991576,1.689691959,38.25,1.94
159,1,FL23,36,35,82,14.75,35.70175439,15.57841017,3.282698519,6.47,1.388167215,1.988083573,42.75,1.52625
159,2,FL23,36,32,83.66666667,16.5,36.39053254,15.34973814,3.276709136,6.404178448,1.391151474,2.004384159,42.25,1.5375
160,1,GH22,42,41,75,14.75,46.42384106,17.65607576,3.670910295,6.55234482,1.301239403,1.793207906,37.75,1.7525
160,2,GH22,40,39,82,17.5,45.71428571,17.44059155,3.643160853,6.583486236,1.309061529,1.81603922,36.75,1.68
160,3,GH22,41,49,86,16.25,53.2748538,19.48131415,3.806624802,6.97415146,1.318224445,1.838481845,42.75,2.2775
160,1,FL22,35,21,,,,,,,,,,
160,2,FL22,35,20,,,,,,,,,,
160,1,GH23,37,34,93,17.75,39.53846154,16.03307158,3.447689595,6.332237533,1.319799086,1.845662735,32.5,1.285
160,2,GH23,38,35,86,16,43.4502924,17.61550669,3.492295743,6.859492363,1.422747876,2.020138041,42.75,1.8575
160,1,FL23,35,32,80.66666667,12,34.23676012,17.22694064,3.201968426,6.73,1.422410955,2.07632894,40.125,1.37375
160,2,FL23,35,29,76,11.875,40.11627907,15.33011271,3.463811066,6.56436432,1.3656182,1.955172949,43,1.725
161,1,GH22,49,41,59,21,42.37288136,15.27475853,3.62804667,5.690308993,1.23145434,1.575421587,44.25,1.875
161,2,GH22,50,41,61,22.25,36.28019324,13.58520053,3.472627814,5.374187538,1.237230248,1.556470846,51.75,1.8775
161,3,GH22,51,44,81,21,41.59722222,15.47005514,3.578955164,5.901762645,1.2566,1.656789016,36,1.4975
161,1,FL22,46,31,,,,,,,,,,
161,2,FL22,45,25,,,,,,,,,,
161,1,GH23,48,31,89,17,50.38216561,18.35560888,3.77547836,6.532859758,1.2985914,1.739205985,39.25,1.9775
161,2,GH23,51,27,86,15.75,43.17829457,17.21088848,3.441494802,6.762159302,1.36241521,1.970834785,32.25,1.3925
161,1,FL23,46,31,69,18.375,25.4978355,12.4085001,2.970479715,5.76,1.404495207,1.980383535,57.75,1.4725
161,2,FL23,43,34,64,18.25,25.2,12.63196177,2.937480079,5.776117097,1.39909898,2.006202725,50,1.26
162,1,GH22,43,37,77,18.25,42,15.7091283,3.467446886,6.156611936,1.293301895,1.785808454,32.5,1.365
162,2,GH22,43,31,77,18.75,43.90625,16.40367256,3.572626747,6.277261175,1.296881743,1.766970931,32,1.405
162,3,GH22,45,45,86,17.75,45.50847458,16.52330578,3.568478835,6.298495502,1.291958102,1.773943822,29.5,1.3425
162,1,FL22,38,23,,,,,,,,,,
162,2,FL22,38,23,,,,,,,,,,
162,1,GH23,42,32,99,18.75,41.9895288,17.06514262,3.429303407,6.80202718,1.382666993,1.994956117,47.75,2.005
162,2,GH23,39,35,102,16.75,40.39215686,13.80160614,3.202947481,5.740483639,1.296163134,1.799119564,38.25,1.545
162,1,FL23,39,33,84.66666667,15.625,37.48603352,14.81310431,3.396775421,6.19,1.350655942,1.870801751,44.75,1.6775
162,2,FL23,37,34,78.66666667,14.875,35.42586751,15.76556536,3.242223231,6.292334044,1.373185885,1.948083918,39.625,1.40375
163,1,GH22,42,40,82,17,43.33333333,16.59715438,3.460246113,6.541765181,1.3454557,1.897612951,42,1.82
163,2,GH22,42,43,100,19,49.78609626,18.4198449,3.681022656,6.838228559,1.327390097,1.864977802,46.75,2.3275
163,3,GH22,42,40,99,17.25,49.88095238,19.1876041,3.699558653,7.078383758,1.350215751,1.920176068,42,2.095
163,1,FL22,38,25,,,,,,,,,,
163,2,FL22,37,26,,,,,,,,,,
163,1,GH23,31,41,100,17.5,47.46031746,18.85701698,3.590120686,7.120904608,1.38415939,1.995270179,47.25,2.2425
163,2,GH23,40,33,91,18.25,38.37209302,15.36351499,3.332388584,6.1768589,1.32807306,1.877484445,32.25,1.2375
163,1,FL23,39,36,87.66666667,14.25,32.4742268,15.39944446,3.170746318,6.69,1.429810197,2.108728797,36.375,1.18125
163,2,FL23,39,32,89,14.5,35.97733711,16.20760978,3.29015036,6.619314888,1.402227957,2.047394792,44.125,1.5875
164,1,GH22,46,43,90,18,53.828125,19.22572868,3.822863896,6.656711517,1.281860245,1.746671526,32,1.7225
164,2,GH22,51,37,107,17.75,51.33757962,18.05007306,3.767614988,6.472720159,1.278617624,1.725798734,39.25,2.015
164,3,GH22,49,46,100,18.25,58.50746269,20.64317694,3.896368608,7.042579239,1.300607771,1.816591496,33.5,1.96
164,1,FL22,40,27,,,,,,,,,,
164,2,FL22,40,27,,,,,,,,,,
164,1,GH23,46,36,105,16.25,47.27272727,17.32903983,3.722822451,6.233847005,1.276530457,1.690460235,41.25,1.95
164,2,GH23,48,34,100,19.25,42.57425743,16.65895731,3.620351023,6.205018381,1.286196898,1.72131423,25.25,1.075
164,1,FL23,39,37,108.6666667,14.25,38.92361111,14.38828085,3.322099307,6.35,1.402801655,2.047688934,36,1.40125
164,2,FL23,39,37,102.6666667,12.875,30.18382353,16.49337376,3.047060103,6.628847636,1.432590038,2.12164762,34,1.02625
165,1,GH22,46,40,68,17.25,38.15789474,14.83754392,3.523355045,5.707368427,1.253485962,1.627470621,28.5,1.0875
165,2,GH22,43,34,65,18.75,36.45962733,14.28341157,3.478639706,5.562920572,1.250994835,1.609916338,40.25,1.4675
165,3,GH22,44,47,69,17.25,47.26495726,17.56269355,3.712393389,6.39845572,1.27947797,1.7301739,29.25,1.3825
165,1,FL22,38,21,,,,,,,,,,
165,2,FL22,36,21,,,,,,,,,,
165,1,GH23,40,33,80,17,38.68217054,15.18261061,3.511181192,5.886190459,1.278404609,1.683311837,32.25,1.2475
165,2,GH23,40,37,79,15.75,46.23853211,17.95021289,3.68798139,6.544436187,1.411374958,1.898243063,27.25,1.26
165,1,FL23,36,,,,,,,6.08,,,,
165,2,FL23,,31,68.66666667,14.125,33.89048991,14.72349937,3.219834365,,1.377794974,1.936546173,43.375,1.47
166,1,GH22,43,44,70,19.25,52.0610687,18.20571762,3.877118594,6.288623794,1.253378348,1.632588209,32.75,1.705
166,2,GH22,44,33,74,21,46.3559322,16.75807691,3.805978233,5.942013085,1.238770627,1.572057111,29.5,1.3675
166,3,GH22,49,44,79,21.5,59.25925926,21.43267584,4.091770278,6.962172205,1.27747866,1.712563359,27,1.6
166,1,FL22,45,31,,,,,,,,,,
166,2,FL22,45,26,,,,,,,,,,
166,1,GH23,42,32,95,17.5,47.87356322,18.26779769,3.666377856,6.689888855,1.314147564,1.832001229,43.5,2.0825
166,2,GH23,44,38,82,16.5,39.43181818,17.47410099,3.470033258,6.782647842,1.379295317,1.975925452,44,1.735
166,1,FL23,44,36,78.66666667,15.875,38.85,16.95261821,3.477853455,6.41,1.368467368,1.886394126,50,1.9425
166,2,FL23,42,36,75.66666667,15.875,41.6119403,16.55406671,3.542272627,6.378267115,1.336081995,1.847766178,41.875,1.7425
167,1,GH22,38,41,65,14.75,41.15044248,15.97603857,3.385205856,6.516530195,1.365603161,1.934658756,28.25,1.1625
167,2,GH22,39,36,66,16,51.22222222,18.93630325,3.731692093,6.921292307,1.32590453,1.864108586,22.5,1.1525
167,3,GH22,34,52,73,15.5,49.36936937,19.32133925,3.738435649,7.085206536,1.346787209,1.906824428,27.75,1.37
167,1,FL22,34,21,,,,,,,,,,
167,2,FL22,33,22,,,,,,,,,,
167,1,GH23,34,40,84,18.75,45.73170732,18.11956087,3.580669007,7.020397663,1.376343133,1.968425161,20.5,0.9375
167,2,GH23,35,40,84,17.5,45.24271845,17.63931047,3.47032086,6.971099398,1.410834781,2.030382008,25.75,1.165
167,1,FL23,34,30,81,12.5,35.10121457,15.20608692,3.229730765,6.44,1.388083939,2.058125335,30.875,1.08375
167,2,FL23,34,33,71.66666667,12.125,35.96153846,15.42468842,3.225489281,6.531889187,1.466497511,2.032355195,32.5,1.16875
168,1,GH22,45,41,68,17,47.84615385,16.7613597,3.667183159,6.181483675,1.270093005,1.692279133,32.5,1.555
168,2,GH22,43,39,55,18,39.12,15.09843487,3.546657905,5.775022945,1.256595215,1.639244697,31.25,1.2225
168,3,GH22,47,47,72,17.5,49.3,17.60680306,3.734990515,6.368548906,1.270749266,1.710649804,25,1.2325
168,1,FL22,42,24,,,,,,,,,,
168,2,FL22,42,23,,,,,,,,,,
168,1,GH23,41,32,88,19.5,49.02439024,18.78227634,3.693102836,6.786806481,1.383553929,1.922153645,51.25,2.5125
168,2,GH23,45,37,79,19,49.01234568,18.89790747,3.727463609,6.768237299,1.325174985,1.833678523,40.5,1.985
168,1,FL23,39,35,76.33333333,16,35.51487414,16.49312052,3.311957233,6.64,1.38894329,2.003518259,54.625,1.94
168,2,FL23,39,37,78.33333333,16.5,38.67036011,15.94929014,3.37083478,6.538203646,1.378596276,1.986060137,45.125,1.745
170,1,GH22,47,40,81,18.5,52.86585366,18.68957307,3.771199635,6.717469027,1.301466371,1.788593215,41,2.1675
170,2,GH22,48,37,92,18.75,49.74842767,17.63255122,3.749354826,6.455849655,1.280565448,1.727975722,39.75,1.9775
170,3,GH22,49,43,73,18.5,56.72268908,20.53018073,3.821180285,7.308872441,1.346949996,1.920475855,29.75,1.6875
170,1,FL22,42,30,,,,,,,,,,
170,2,FL22,40,38,,,,,,,,,,
170,1,GH23,44,30,78,16.25,41.76100629,15.62774216,3.461579259,6.122377184,1.302265957,1.777803582,39.75,1.66
170,2,GH23,42,37,72,15.25,39.84496124,14.88469124,3.386550097,5.94129881,1.293333141,1.765840546,32.25,1.285
170,1,FL23,41,36,92.66666667,14.75,33.1420765,15.64930715,3.240688843,6.59,1.420279505,2.044379,45.75,1.51625
170,2,FL23,41,36,91,14.75,36.00732601,15.5542464,3.206665352,6.495148768,1.421387194,2.078797265,34.125,1.22875
171,1,GH22,47,41,76,18.25,42.97468354,16.55299214,3.536792553,6.382651945,1.308737478,1.815369926,39.5,1.6975
171,2,GH22,50,35,87,19.25,45.03759398,16.98578433,3.533710071,6.554660987,1.325595588,1.862302773,33.25,1.4975
171,3,GH22,53,46,93,19.75,43.86861314,16.66073255,3.535550429,6.419512766,1.311271444,1.824351515,34.25,1.5025
171,1,FL22,44,30,,,,,,,,,,
171,2,FL22,42,32,,,,,,,,,,
171,1,GH23,48,29,85,17.75,45.02824859,17.72271083,3.623823893,6.615431795,1.330235531,1.846174156,44.25,1.9925
171,2,GH23,42,31,66,17.25,42.99145299,16.91638856,3.371306832,6.876316336,1.401065199,2.045746688,29.25,1.2575
171,1,FL23,41,37,93.33333333,15.25,37.2972973,16.59931277,3.388642572,6.59,1.368991751,1.96245521,46.25,1.725
171,2,FL23,42,37,97.33333333,14.875,38.56707317,16.44132089,3.416718814,6.609980491,1.355127695,1.9416008,41,1.58125
172,1,GH22,58,36,78,19.25,27.04545455,12.86480142,2.955064609,5.852371803,1.356415128,1.990790275,37,0.2975
172,2,GH22,50,40,84,19.75,34.09090909,14.33638966,3.176854759,6.19968279,1.366931231,1.967332732,33,1.125
172,3,GH22,50,40,94,17.5,34.5323741,15.5907895,3.191223678,6.553967979,1.392040029,2.067087696,34.75,1.2
172,1,FL22,42,25,,,,,,,,,,
172,2,FL22,42,26,,,,,,,,,,
172,1,GH23,45,32,65,17,46.4516129,18.58498961,3.6374972,7.039282521,1.386493328,1.969747427,38.75,1.8
172,2,GH23,42,32,73,16.75,47.15151515,18.55472515,3.634207468,6.937362593,1.355210039,1.927163545,41.25,1.945
172,1,FL23,41,35,77,16.375,28.44680851,13.87834808,2.964370946,6.39,1.49979514,2.216428533,58.75,1.67125
172,2,FL23,42,36,79.33333333,14.625,28.25072886,14.15747497,2.913196038,6.470315248,1.48760395,2.253468468,42.875,1.21125
173,1,GH22,44,39,81,17.5,46.63461538,17.4213815,3.642342786,6.412608823,1.289158307,1.768111957,26,1.2125
173,2,GH22,40,35,84,17.5,48.18181818,17.59505128,3.763805458,6.290995709,1.259547326,1.681119255,33,1.59
173,3,GH22,41,43,98,17.25,57.16312057,20.27308166,3.863779491,7.040845218,1.31969365,1.832973509,35.25,2.015
173,1,FL22,38,18,,,,,,,,,,
173,2,FL22,38,21,,,,,,,,,,
173,1,GH23,38,35,85,18.5,44.89051095,17.29371408,3.462431205,6.901274236,1.394538783,2.003147489,34.25,1.5375
173,2,GH23,40,38,97,18,41.32867133,16.2048202,3.480169643,6.234484121,1.296501709,1.799035963,35.75,1.4775
173,1,FL23,,,,,,,,6.66,,,,
173,2,FL23,35,33,92.66666667,14,37.65957447,16.46206334,3.327240529,,1.455520311,2.063672615,35.25,1.3275
174,1,GH22,42,33,71,17.75,35.9602649,15.62879058,3.310186218,6.412983012,1.364466996,1.95548508,37.75,1.3575
174,2,GH22,42,36,84,20.25,46.44736842,17.3348192,3.676348656,6.424397245,1.288441303,1.760893475,38,1.765
174,3,GH22,47,46,81,19.25,46.66666667,17.20137892,3.595301909,6.435464292,1.29443467,1.797624863,24,1.12
174,1,FL22,40,30,,,,,,,,,,
174,2,FL22,40,31,,,,,,,,,,
174,1,GH23,40,33,99,15.75,41.48809524,16.61830537,3.471334159,6.536765141,1.340736518,1.893515152,42,1.7425
174,2,GH23,38,32,91,14.25,43.16384181,17.21969139,3.50230538,6.591040236,1.329387186,1.892265539,44.25,1.91
174,1,FL23,36,30,90.33333333,16.125,30.86757991,15.44293955,3.089513251,6.42,1.459395127,2.105462008,54.75,1.69
174,2,FL23,36,31,86,14,34.63576159,14.48733693,3.245055491,6.306201796,1.361743911,1.983898009,37.75,1.3075
175,1,GH22,46,36,75,18,45.25,17.42523711,3.608146428,6.413975977,1.295800184,1.786980936,40,1.81
175,2,GH22,44,44,74,19.25,45.96774194,18.35153543,3.72080784,6.679730925,1.311610187,1.810138398,46.5,2.1375
175,3,GH22,45,44,77,18.5,53.86554622,19.55305539,3.875035321,6.709544148,1.276778946,1.736400282,29.75,1.6025
175,1,FL22,41,38,,,,,,,,,,
175,2,FL22,41,30,,,,,,,,,,
175,1,GH23,41,32,85,18.75,41.24223602,16.33071072,3.52575583,6.199483066,1.297089551,1.770027872,40.25,1.66
175,2,GH23,40,32,74,13.5,33.10638298,16.08404431,3.240672218,6.793448859,1.43023493,2.11560489,58.75,1.945
175,1,FL23,41,35,81,14.5,24.95121951,14.17905571,2.894437206,6.34,1.518673198,2.25688928,51.25,1.27875
175,2,FL23,39,37,78.66666667,14.875,28.77984085,13.75677552,2.996164955,6.415141197,1.465411782,2.167043629,47.125,1.35625
176,1,GH22,47,40,78,17,43.30935252,16.23744389,3.576743411,6.118704147,1.279672691,1.719080713,34.75,1.505
176,2,GH22,46,35,74,18.25,42.55319149,16.26903002,3.551248502,6.278159698,1.305363609,1.781841429,35.25,1.5
176,3,GH22,51,41,60,18.75,39.76744186,16.62137078,3.470705283,6.494623631,1.343589796,1.887334359,32.25,1.2825
176,1,FL22,43,33,,,,,,,,,,
176,2,FL22,43,38,,,,,,,,,,
176,1,GH23,45,26,88,19.5,30.9375,14.18030802,3.087423574,6.220647485,1.384678219,2.019390368,24,0.7425
176,2,GH23,41,29,90,17,31.15942029,14.73536541,3.034257416,6.499394312,1.442056185,2.17326243,34.5,1.075
176,1,FL23,41,37,94.33333333,14.375,33.27956989,16.45018296,3.315384777,6.45,1.355079012,1.909615171,46.5,1.5475
176,2,FL23,40,36,98,14.375,38.97574124,15.32167746,3.470048602,6.288944217,1.345815524,1.884574487,46.375,1.8075
177,1,GH22,45,43,75,18,47.70491803,17.6792877,3.561057853,6.790925233,1.342338506,1.915402195,30.5,1.455
177,2,GH22,43,34,76,19,42.82442748,16.49976041,3.487425002,6.544495931,1.338368132,1.888783877,32.75,1.4025
177,3,GH22,46,41,77,20.5,47.89915966,18.36553843,3.611490451,7.006896111,1.366795912,1.953723294,29.75,1.425
177,1,FL22,40,27,,,,,,,,,,
177,2,FL22,42,28,,,,,,,,,,
177,1,GH23,42,32,77,17.75,41.47286822,16.34403042,3.497806791,6.327139813,1.318033629,1.818759837,32.25,1.3375
177,2,GH23,48,36,83,18.75,43.68686869,16.49031234,3.602347773,6.158164087,1.27750076,1.716974623,49.5,2.1625
177,1,FL23,38,31,90.33333333,15.125,38.58108108,15.96542095,3.232391872,6.81,1.427625829,2.101653055,37,1.4275
177,2,FL23,38,30,89.33333333,15.75,37.28813559,15.76297343,3.231702438,6.714962227,1.427462908,2.116795289,44.25,1.65
178,1,GH22,42,40,74,15.75,43.72881356,16.55853005,3.61998252,6.118595458,1.26559983,1.698969453,29.5,1.29
178,2,GH22,42,44,76,16.25,45.73913043,17.36427868,3.680040966,6.380902125,1.285089905,1.743608276,28.75,1.315
178,3,GH22,40,50,81,16.25,50,18.20277489,3.755546454,6.50798978,1.276023676,1.739240666,34.25,1.7125
178,1,FL22,36,24,,,,,,,,,,
178,2,FL22,36,25,,,,,,,,,,
178,1,GH23,41,38,83,17.5,31.47368421,14.41726382,3.116332803,6.251184797,1.376379805,2.013860206,23.75,0.7475
178,2,GH23,36,38,93,15.25,51.84210526,19.49741439,3.759072229,6.966943586,1.322679623,1.863648319,28.5,1.4775
178,1,FL23,34,32,78.33333333,13.5,35.01449275,14.82377863,3.356219955,6.09,1.309328137,1.813741042,43.125,1.51
178,2,FL23,35,33,73.66666667,13.625,34.27350427,15.05487028,3.288512769,6.064220864,1.339678757,1.885353415,43.875,1.50375
179,1,GH22,49,34,75,21.25,46.21495327,17.68202818,3.587837418,6.669347225,1.336483266,1.874607131,53.5,2.4725
179,2,GH22,50,41,88,21.75,47.02380952,17.88533979,3.680710005,6.67362289,1.314669717,1.822399001,42,1.975
179,3,GH22,49,49,85,21.25,58.64285714,20.75480704,3.969724835,7.041496904,1.291076959,1.778746766,35,2.0525
179,1,FL22,45,31,,,,,,,,,,
179,2,FL22,43,34,,,,,,,,,,
179,1,GH23,43,31,90,17.5,39.74683544,15.32830645,3.436856975,6.02795636,1.292416324,1.761460331,39.5,1.57
179,2,GH23,42,29,80,16.5,37.66467066,14.8968859,3.357278464,6.056039022,1.354759802,1.854619994,41.75,1.5725
179,1,FL23,43,35,87,17.125,28.66983373,13.63345881,2.977487495,6.30,1.45450966,2.158733658,52.625,1.50875
179,2,FL23,44,37,83.33333333,16.5,28.6636971,13.70227758,2.959016724,6.299569485,1.465262881,2.164360465,56.125,1.60875
180,1,GH22,44,39,75,17.5,43.18181818,16.20140077,3.600998747,6.09699269,1.275386365,1.703638753,44,1.9
180,2,GH22,43,37,86,17.75,42.08333333,16.20068706,3.530314893,6.293666056,1.304299217,1.796749496,36,1.515
180,3,GH22,45,50,92,16.75,43.18181818,16.13411349,3.577487296,6.192810504,1.28855914,1.737266203,33,1.425
180,1,FL22,35,23,,,,,,,,,,
180,2,FL22,38,22,,,,,,,,,,
180,1,GH23,42,32,95,16.5,48.7704918,18.54927509,3.643667184,6.90948244,1.347173088,1.908106999,30.5,1.4875
180,2,GH23,39,33,95,15.75,47.86982249,18.59323644,3.670907867,6.802330915,1.328437293,1.866239917,42.25,2.0225
180,1,FL23,37,38,86.33333333,13.75,33.62459547,14.77522472,3.250176898,6.10,1.36040779,1.912544179,38.625,1.29875
180,2,FL23,37,38,85.66666667,12.375,33.59621451,14.67884593,3.295175214,6.125422798,1.349713831,1.875043919,39.625,1.33125
181,1,GH22,46,32,64,19.75,33.05732484,13.82337446,3.203171897,5.970467154,1.354438274,1.87969739,39.25,1.2975
181,2,GH22,43,38,78,20.5,40.26845638,15.46919928,3.601883475,5.887092784,1.25804438,1.641818189,37.25,1.5
181,3,GH22,49,49,85,20,41.89781022,15.80700158,3.546836011,6.041938474,1.271250973,1.709921798,34.25,1.435
181,1,FL22,39,23,,,,,,,,,,
181,2,FL22,,,,,,,,,,,,
181,1,GH23,45,37,85,19.25,36.1627907,14.83352585,3.299536953,6.136168333,1.353044836,1.888294208,43,1.555
181,2,GH23,45,39,82,18.75,46.4,17.6637188,3.573787568,6.576322951,1.315274839,1.848311986,25,1.16
181,1,FL23,41,27,88.33333333,15,28.33827893,14.14967219,3.067289773,6.05,1.391111514,1.96454252,42.125,1.19375
181,2,FL23,38,31,76.66666667,15.25,32.17877095,13.44123824,3.195484216,5.976825827,1.355251254,1.918841374,44.75,1.44
182,1,GH22,38,41,60,13.75,39.05882353,15.16644737,3.39805962,6.026792507,1.305346635,1.787746185,21.25,0.83
182,2,GH22,38,47,58,14.5,49.46236559,17.15030431,3.747838319,6.189808416,1.261179099,1.657859022,23.25,1.15
